Season,Tournament Name,Date,Tournament Class,Match,Tab,Team 1 Player 1,Team 1 Player 2,Team 2 Player 1,Team 2 Player 2,Result,Winner Player 1,Winner Player 2
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,SEN C,Herresingle,,Svein Brenna,,Espen Ditmansen,"21/18,21/16",Svein Brenna,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,SEN C,Herresingle,,Peder Markus Runsjø,,Vegard Andersen,"21/6,21/5",Peder Markus Runsjø,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,SEN C,Herresingle,,Tobias Myhre,,Espen Ditmansen,"21/18,21/14",Tobias Myhre,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,SEN C,Herresingle,,Tobias Myhre,,Svein Brenna,"21/15,21/16",Tobias Myhre,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,SEN C,Herresingle,,Espen Ditmansen,,Vegard Andersen,"21/10,21/9",Espen Ditmansen,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U11 B,Herresingle,,Jacob Seeberg Holsvik,,Jacob Sperre Stephens,"18/21,21/17,21/19",Jacob Seeberg Holsvik,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U11 B,Herresingle,,Jacob Sperre Stephens,,Noah Slettingdalen Sääv,"14/21,21/17,21/19",Jacob Sperre Stephens,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U11 B,Herresingle,,Jacob Seeberg Holsvik,,Adrian Janitz,"21/17,14/21,21/17",Jacob Seeberg Holsvik,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U11 B,Herresingle,,Adrian Janitz,,William D. Hillgaar,"21/10,21/10",Adrian Janitz,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U11 B,Herresingle,,Jacob Sperre Stephens,,William D. Hillgaar,"21/17,16/21,21/13",Jacob Sperre Stephens,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U11 B,Herresingle,,Eirik Wallentin,,Karl Martin Jentoft-Zhu,"21/4,21/8",Eirik Wallentin,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U11 B,Herresingle,,Jacob Sperre Stephens,,Eirik Wallentin,"24/22,21/9",Jacob Sperre Stephens,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U11 B,Herresingle,,Jacob Sperre Stephens,,Adrian Janitz,"23/21,21/14",Jacob Sperre Stephens,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U11 B,Herresingle,,William D. Hillgaar,,Karl Martin Jentoft-Zhu,"21/3,21/3",William D. Hillgaar,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U11 B,Herresingle,,Adrian Janitz,,Karl Martin Jentoft-Zhu,"21/3,21/2",Adrian Janitz,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U11 B,Herresingle,,William D. Hillgaar,,Eirik Wallentin,"21/13,21/18",William D. Hillgaar,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U11 B,Herresingle,,Adrian Janitz,,Eirik Wallentin,"21/10,21/15",Adrian Janitz,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U11 B,Herresingle,,Jacob Sperre Stephens,,Karl Martin Jentoft-Zhu,"21/8,21/9",Jacob Sperre Stephens,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U11 B,Herresingle,,Noah Slettingdalen Sääv,,Dennis Hamer Holsvik,"14/21,21/12,21/12",Noah Slettingdalen Sääv,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U11 B,Herresingle,,Jacob Seeberg Holsvik,,Mathias Opsal,"21/14,30/28",Jacob Seeberg Holsvik,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U11 B,Herresingle,,Noah Slettingdalen Sääv,,Jon Vidar Jonsson,"21/12,21/12",Noah Slettingdalen Sääv,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U11 B,Herresingle,,Dennis Hamer Holsvik,,Mathias Opsal,"21/16,21/18",Dennis Hamer Holsvik,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U11 B,Herresingle,,Dennis Hamer Holsvik,,Jon Vidar Jonsson,"21/14,14/21,21/16",Dennis Hamer Holsvik,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U11 B,Herresingle,,Jacob Seeberg Holsvik,,Noah Slettingdalen Sääv,"21/13,21/15",Jacob Seeberg Holsvik,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U11 B,Herresingle,,Mathias Opsal,,Jon Vidar Jonsson,"21/19,21/15",Mathias Opsal,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U11 B,Herresingle,,Jacob Seeberg Holsvik,,Dennis Hamer Holsvik,"21/14,21/16",Jacob Seeberg Holsvik,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U11 B,Herresingle,,Jacob Seeberg Holsvik,,Jon Vidar Jonsson,"21/15,21/16",Jacob Seeberg Holsvik,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U11 B,Herresingle,,Noah Slettingdalen Sääv,,Mathias Opsal,"24/22,21/6",Noah Slettingdalen Sääv,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U11 B,Damesingle,,Helle Janitz,,Sally Naomi Jabang,"21/13,21/18",Helle Janitz,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U11 B,Damesingle,,Nathalie Nordnes Andersen,,Nia Gobina,"21/9,21/9",Nathalie Nordnes Andersen,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U11 B,Damesingle,,Nathalie Nordnes Andersen,,Helle Janitz,"18/21,21/4,21/3",Nathalie Nordnes Andersen,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U11 B,Damesingle,,Nia Gobina,,Sally Naomi Jabang,"21/10,21/12",Nia Gobina,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U11 B,Damesingle,,Helle Janitz,,Nia Gobina,"13/21,21/18,21/14",Helle Janitz,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U11 B,Damesingle,,Nathalie Nordnes Andersen,,Sally Naomi Jabang,"21/3,21/5",Nathalie Nordnes Andersen,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U13 A,Herresingle,,Sander Bunes Kristensen,,Andreas Andersen Roksvåg,"21/13,21/19",Sander Bunes Kristensen,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U13 A,Herresingle,,Sander Bunes Kristensen,,Elias Ausen,"21/9,21/11",Sander Bunes Kristensen,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U13 A,Herresingle,,Andreas Andersen Roksvåg,,Eivind Engeseth,"21/14,21/12",Andreas Andersen Roksvåg,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U13 A,Herresingle,,Eivind Engeseth,,Ulrik Andersen Roksvåg,"21/9,21/9",Eivind Engeseth,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U13 A,Herresingle,,Sander Bunes Kristensen,,Eivind Engeseth,"21/10,21/10",Sander Bunes Kristensen,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U13 A,Herresingle,,Sander Bunes Kristensen,,Ulrik Andersen Roksvåg,"21/6,21/14",Sander Bunes Kristensen,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U13 A,Herresingle,,Noah Andersen,,Erik Neverdal,"21/9,21/4",Noah Andersen,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U13 A,Herresingle,,Andreas Andersen Roksvåg,,Elias Ausen,"21/18,22/20",Andreas Andersen Roksvåg,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U13 A,Herresingle,,Andreas Andersen Roksvåg,,Erik Neverdal,"21/6,21/7",Andreas Andersen Roksvåg,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U13 A,Herresingle,,Elias Ausen,,Noah Andersen,"21/15,21/13",Elias Ausen,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U13 A,Herresingle,,Elias Ausen,,Erik Neverdal,"21/7,21/9",Elias Ausen,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U13 A,Herresingle,,Noah Andersen,,Andreas Andersen Roksvåg,"17/21,21/17,21/13",Noah Andersen,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U13 B,Damesingle,,Johanne Toverud,,Jenny Johansen,"21/17,14/21,21/18",Johanne Toverud,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U13 B,Damesingle,,Jenny Johansen,,Mina Ueland,"21/10,21/17",Jenny Johansen,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U13 B,Damesingle,,Johanne Toverud,,Marie A. Toverud,"21/3,21/11",Johanne Toverud,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U13 B,Damesingle,,Jenny Johansen,,Eva Holmbek Nilsen,"21/4,21/13",Jenny Johansen,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U13 B,Damesingle,,Marie A. Toverud,,Maria Wangberg,"21/13,21/15",Marie A. Toverud,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U13 B,Damesingle,,Eva Holmbek Nilsen,,Maria Wangberg,"21/8,21/12",Eva Holmbek Nilsen,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U13 B,Damesingle,,Jenny Johansen,,Marie A. Toverud,"21/10,21/15",Jenny Johansen,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U13 B,Damesingle,,Marie A. Toverud,,Eva Holmbek Nilsen,"21/15,10/21,22/20",Marie A. Toverud,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U13 B,Damesingle,,Jenny Johansen,,Maria Wangberg,"21/6,21/9",Jenny Johansen,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U13 B,Damesingle,,Johanne Toverud,,Helene A. Toverud,"21/15,21/8",Johanne Toverud,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U13 B,Damesingle,,Hafrun Jònsdottìr,,Clara Skeie,"21/10,21/8",Hafrun Jònsdottìr,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U13 B,Damesingle,,Helene A. Toverud,,Clara Skeie,"21/14,21/14",Helene A. Toverud,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U13 B,Damesingle,,Mina Ueland,,Hafrun Jònsdottìr,"21/14,21/15",Mina Ueland,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U13 B,Damesingle,,Hafrun Jònsdottìr,,Helene A. Toverud,"20/22,21/13,21/13",Hafrun Jònsdottìr,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U13 B,Damesingle,,Johanne Toverud,,Mina Ueland,"21/19,21/7",Johanne Toverud,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U13 B,Damesingle,,Mina Ueland,,Helene A. Toverud,"21/14,21/10",Mina Ueland,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U13 B,Damesingle,,Johanne Toverud,,Clara Skeie,"21/8,21/8",Johanne Toverud,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U13 B,Damesingle,,Mina Ueland,,Clara Skeie,"21/8,21/10",Mina Ueland,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U13 B,Damesingle,,Johanne Toverud,,Hafrun Jònsdottìr,"21/8,21/8",Johanne Toverud,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U15 B,Herresingle,,Niklas Andersen,,Sondre Førsund,"21/18,21/16",Niklas Andersen,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U15 B,Herresingle,,Niklas Andersen,,Marius Nybøe,"21/12,21/14",Niklas Andersen,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U15 B,Herresingle,,Sondre Førsund,,Phillip Sperre Stephens,"21/13,21/15",Sondre Førsund,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U15 B,Herresingle,,Marius Nybøe,,Jan Zabielski,"21/19,21/12",Marius Nybøe,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U15 B,Herresingle,,Phillip Sperre Stephens,,Andreas Karlsen,"21/17,21/19",Phillip Sperre Stephens,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U15 B,Herresingle,,Andreas Karlsen,,Mathias Borge Kruse,"21/10,21/11",Andreas Karlsen,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U15 B,Herresingle,,Niklas Andersen,,Eivind Holmbek Nilsen,"21/7,21/5",Niklas Andersen,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U15 B,Herresingle,,Andreas Karlsen,,Eivind Holmbek Nilsen,"21/17,21/11",Andreas Karlsen,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U15 B,Herresingle,,Niklas Andersen,,Mathias Borge Kruse,"21/12,21/3",Niklas Andersen,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U15 B,Herresingle,,Niklas Andersen,,Andreas Karlsen,"21/6,21/10",Niklas Andersen,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U15 B,Herresingle,,Eivind Holmbek Nilsen,,Mathias Borge Kruse,"21/9,21/10",Eivind Holmbek Nilsen,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U15 B,Herresingle,,Marius Nybøe,,Emil Hamer Holsvik,"21/8,21/4",Marius Nybøe,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U15 B,Herresingle,,Phillip Sperre Stephens,,Emil Hamer Holsvik,"21/10,21/9",Phillip Sperre Stephens,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U15 B,Herresingle,,Phillip Sperre Stephens,,Marius Nybøe,"19/21,21/18,21/12",Phillip Sperre Stephens,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U15 B,Herresingle,,Sondre Førsund,,Jan Zabielski,"22/20,21/8",Sondre Førsund,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U15 B,Herresingle,,Jan Zabielski,,Nicolai Grindahl Otterbekk,"21/13,21/6",Jan Zabielski,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U15 B,Herresingle,,Sondre Førsund,,Nicolai Grindahl Otterbekk,"21/7,21/5",Sondre Førsund,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U15 B,Damesingle,,Marlen Nygård,,Vilde Sandnes,"21/15,21/9",Marlen Nygård,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U15 B,Damesingle,,Marlen Nygård,,Vivian Zhong,"21/5,21/9",Marlen Nygård,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U15 B,Damesingle,,Vilde Sandnes,,Frida Bjørvik Løvheim,"21/14,18/21,21/17",Vilde Sandnes,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U15 B,Damesingle,,Marlen Nygård,,Mille Kristine Bjelland,"21/16,21/4",Marlen Nygård,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U15 B,Damesingle,,Vilde Sandnes,,Mille Kristine Bjelland,"21/14,21/13",Vilde Sandnes,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U15 B,Damesingle,,Marlen Nygård,,Sandra Vaaje,"21/1,21/7",Marlen Nygård,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U15 B,Damesingle,,Marlen Nygård,,Vilde Sandnes,"22/20,21/18",Marlen Nygård,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U15 B,Damesingle,,Mille Kristine Bjelland,,Sandra Vaaje,"16/21,21/12,21/17",Mille Kristine Bjelland,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U15 B,Damesingle,,Vilde Sandnes,,Sandra Vaaje,"21/8,21/6",Vilde Sandnes,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U15 B,Damesingle,,Frida Bjørvik Løvheim,,Vivian Zhong,"21/19,21/17",Frida Bjørvik Løvheim,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U15 B,Damesingle,,Vivian Zhong,,Anna Olava Hansen,"21/8,21/11",Vivian Zhong,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U15 B,Damesingle,,Frida Bjørvik Løvheim,,Anna Olava Hansen,"21/6,21/9",Frida Bjørvik Løvheim,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U17 A,Herresingle,,Jens Karlsen,,Natanael Stordal,"21/15,21/14",Jens Karlsen,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U17 A,Herresingle,,Trym Eirik Grytten,,Daniel Brustad Snorrason,"21/6,21/12",Trym Eirik Grytten,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U17 A,Herresingle,,Martin Karlsen,,Magnus Hønstvedt,"21/16,21/4",Martin Karlsen,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U17 A,Herresingle,,Martin Karlsen,,Natanael Stordal,"21/12,21/15",Martin Karlsen,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U17 A,Herresingle,,Trym Eirik Grytten,,Jens Karlsen,"21/10,21/13",Trym Eirik Grytten,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U17 A,Herresingle,,Magnus Hønstvedt,,Daniel Brustad Snorrason,"21/6,22/24,21/12",Magnus Hønstvedt,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U17 A,Herresingle,,Trym Eirik Grytten,,Natanael Stordal,"21/15,21/11",Trym Eirik Grytten,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U17 A,Herresingle,,Martin Karlsen,,Daniel Brustad Snorrason,"21/4,21/6",Martin Karlsen,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U17 A,Herresingle,,Jens Karlsen,,Magnus Hønstvedt,"21/4,21/10",Jens Karlsen,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U17 A,Herresingle,,Natanael Stordal,,Magnus Hønstvedt,"21/17,21/11",Natanael Stordal,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U17 A,Herresingle,,Martin Karlsen,,Trym Eirik Grytten,"21/16,17/21,25/23",Martin Karlsen,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U17 A,Herresingle,,Jens Karlsen,,Daniel Brustad Snorrason,"21/11,21/8",Jens Karlsen,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U17 A,Herresingle,,Natanael Stordal,,Daniel Brustad Snorrason,"21/12,21/7",Natanael Stordal,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U17 A,Herresingle,,Trym Eirik Grytten,,Magnus Hønstvedt,"21/8,21/9",Trym Eirik Grytten,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U17 A,Herresingle,,Martin Karlsen,,Jens Karlsen,"21/15,21/16",Martin Karlsen,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U17 A,Damesingle,,Hanne Smittil Høksnes,,Elisabeth Parnemann Sirevåg,"21/12,21/15",Hanne Smittil Høksnes,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U17 A,Damesingle,,Maria Jansson,,Elisabeth Parnemann Sirevåg,"22/20,19/21,21/8",Maria Jansson,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U17 A,Damesingle,,Hanne Smittil Høksnes,,Maria Jansson,"21/12,21/13",Hanne Smittil Høksnes,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U17 B,Herresingle,,Henrik Elias Johansen,,Karan Singh,"21/14,21/16",Henrik Elias Johansen,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U17 B,Herresingle,,Jon Eivind Ytrehorn,,Martin Borch,"21/19,15/21,21/11",Jon Eivind Ytrehorn,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U17 B,Herresingle,,Karan Singh,,Jon Eivind Ytrehorn,"21/14,21/17",Karan Singh,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U17 B,Herresingle,,Henrik Elias Johansen,,Martin Borch,"21/12,21/16",Henrik Elias Johansen,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U17 B,Herresingle,,Karan Singh,,Martin Borch,"21/16,21/8",Karan Singh,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U17 B,Herresingle,,Henrik Elias Johansen,,Jon Eivind Ytrehorn,"21/7,21/3",Henrik Elias Johansen,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U19 B,Damesingle,,Simran Kaur,,Ada Marie Treidene,"21/11,16/21,21/19",Simran Kaur,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U19 B,Damesingle,,Matilde Ausen,,Ada Marie Treidene,"21/18,21/17",Matilde Ausen,
2016/2017,Sandefjord SaBK Ferske Fjes,22.10.2016,U19 B,Damesingle,,Matilde Ausen,,Simran Kaur,"21/15,18/21,21/19",Matilde Ausen,
